Akali, 41.428571428571, 63, Kayn, 47.058823529412, 65, Sylas, 55.128205128205, 60, Kai'Sa, 54.054054054054, 42, Volibear, 52.040816326531, 26, Renekton, 58.333333333333, 58, Sejuani, 0, 50, Camille, 44.444444444444, 60, Ezreal, 46.443514644351, 47, Nautilus, 54.545454545455, 37, 0
Rengar, 54.48275862069, 65, Nidalee, 61.437908496732, 45, Sylas, 56.666666666667, 55, Lucian, 37.142857142857, 55, Yuumi, 40, 50, Jax, 45.161290322581, 45, Sejuani, 42.857142857143, 65, Camille, 44.444444444444, 60, Kai'Sa, 50, 45, Nautilus, 64.516129032258, 55, 0
Jayce, 56.164383561644, 55, Kindred, 56.896551724138, 60, Sylas, 56.521739130435, 60, Ezreal, 54.545454545455, 32, Lux, 46.153846153846, 65, Aatrox, 50, 25, Nocturne, 62.5, 65, Ryze, 51.923076923077, 53, Lucian, 52.112676056338, 60, Pyke, 50, 70, 0
Aatrox, 50, 50, Kindred, 56.896551724138, 60, Syndra, 57.142857142857, 50, Ezreal, 50, 60, Pyke, 38.461538461538, 50, Ryze, 61.818181818182, 60, Rek'Sai, 0, 50, Lucian, 48, 40, Xayah, 53.409090909091, 68, Rakan, 58.620689655172, 75, 0
Gangplank, 25, 75, Rek'Sai, 53.333333333333, 60, Akali, 47.65625, 45, Lucian, 52.564102564103, 44, Thresh, 56.462585034014, 35, Jax, 67.322834645669, 50, Aatrox, 47.368421052632, 40, Ryze, 61.818181818182, 60, Kai'Sa, 33.333333333333, 50, Braum, 40.298507462687, 40, 1
Fiora, 66.666666666667, 60, Kha'Zix, 62.857142857143, 45, Ryze, 61.818181818182, 60, Ezreal, 43.965517241379, 63, Fiddlesticks, 52.551020408163, 50, Aatrox, 62.068965517241, 40, Lee Sin, 54.054054054054, 45, Neeko, 0, 40, Kai'Sa, 40, 50, Leona, 50, 30, 0
Sylas, 48.837209302326, 45, Rek'Sai, 71.354166666667, 40, Vladimir, 65.482233502538, 45, Sivir, 70, 55, Lux, 33.333333333333, 35, Neeko, 71.428571428571, 71, Aatrox, 60, 60, Akali, 66.666666666667, 60, Ezreal, 100, 50, Galio, 46.938775510204, 58, 1
Irelia, 57.142857142857, 45, Lee Sin, 34.615384615385, 60, Galio, 0, 60, Ezreal, 50.943396226415, 32, Tahm Kench, 52.631578947368, 60, Jayce, 52.941176470588, 63, Kindred, 50.877192982456, 65, LeBlanc, 49.056603773585, 55, Sivir, 81.818181818182, 60, Yuumi, 54.545454545455, 45, 1
Aatrox, 55.737704918033, 32, Olaf, 50, 55, Ryze, 59.090909090909, 50, Viktor, 66.666666666667, 30, Galio, 50.78125, 60, Renekton, 52.340425531915, 70, Lee Sin, 58.604651162791, 50, Sylas, 56.521739130435, 60, Caitlyn, 75, 25, Morgana, 46.153846153846, 42, 1
Ryze, 45.333333333333, 32, Nidalee, 59.756097560976, 50, Irelia, 42.857142857143, 45, Lucian, 59.633027522936, 50, Nami, 57.142857142857, 55, Akali, 50, 50, Aatrox, 52.941176470588, 35, Sylas, 64.705882352941, 55, Sivir, 0, 60, Morgana, 56.906077348066, 25, 0
Vladimir, 58.527131782946, 63, Jarvan IV, 50, 60, Pyke, 56.25, 45, Kai'Sa, 52.293577981651, 42, Galio, 52.409638554217, 45, Hecarim, 59.228650137741, 45, Karthus, 50, 47, Sylas, 56.521739130435, 60, Xayah, 40, 55, Rakan, 50, 45, 1
Aatrox, 59.090909090909, 37, Sejuani, 55.421686746988, 65, Akali, 48.275862068966, 60, Lucian, 52, 40, Nautilus, 52.380952380952, 40, Irelia, 51.666666666667, 60, Kindred, 46.428571428571, 65, Ryze, 52.892561983471, 60, Tahm Kench, 59.322033898305, 47, Sona, 65.040650406504, 35, 1
Jax, 56.957928802589, 63, Sejuani, 51.162790697674, 58, Yasuo, 55, 47, Lucian, 47.572815533981, 50, Gragas, 60, 45, Sylas, 49.206349206349, 45, Elise, 56.25, 65, Aatrox, 53.571428571429, 45, Vladimir, 0, 35, Sona, 65, 50, 0
Pantheon, 50, 50, Karthus, 46.341463414634, 50, Jayce, 75, 58, Tahm Kench, 59.322033898305, 47, Sona, 65.040650406504, 35, Sylas, 76.923076923077, 90, Xin Zhao, 100, 90, Irelia, 52.5, 55, Sivir, 76.923076923077, 80, Zoe, 69.230769230769, 65, 1
Riven, 60.666666666667, 50, Taliyah, 53.333333333333, 55, Sylas, 61.386138613861, 70, Ezreal, 54.545454545455, 32, Yuumi, 43.478260869565, 50, Hecarim, 72, 55, Karthus, 66.666666666667, 65, Aatrox, 60, 35, Lucian, 47.572815533981, 50, Lulu, 62.5, 45, 1
Sona, 65.040650406504, 35, Karthus, 65.384615384615, 37, Renekton, 52.340425531915, 70, Lucian, 50, 35, Tahm Kench, 59.322033898305, 47, Irelia, 48.529411764706, 40, Sejuani, 68.421052631579, 65, Zilean, 25, 50, Xayah, 47.368421052632, 60, Rakan, 62, 60, 0
Akali, 51.020408163265, 35, Karthus, 66.666666666667, 65, Jayce, 40, 35, Kai'Sa, 51.304347826087, 70, Galio, 54.794520547945, 50, Pyke, 58.974358974359, 45, Kindred, 50.877192982456, 65, LeBlanc, 56.25, 65, Ezreal, 53.627760252366, 30, Nautilus, 46.666666666667, 45, 0
Jayce, 54.285714285714, 30, Taliyah, 63.636363636364, 40, Ryze, 36.923076923077, 35, Kai'Sa, 60.606060606061, 55, Karma, 66.153846153846, 53, Aatrox, 50, 40, Kayn, 33.333333333333, 65, Katarina, 50.933786078098, 55, Lucian, 51.724137931034, 55, Nautilus, 33.333333333333, 45, 0
Jayce, 48.908296943231, 55, Elise, 58, 40, Orianna, 53.571428571429, 60, Vayne, 52.525252525253, 53, Braum, 58.620689655172, 55, Gangplank, 57.142857142857, 63, Nidalee, 77.777777777778, 65, Renekton, 52.340425531915, 70, Jhin, 80, 70, Galio, 44.155844155844, 53, 1
Ryze, 53.191489361702, 55, Lee Sin, 38.461538461538, 60, Orianna, 49.275362318841, 45, Taric, 36.363636363636, 42, Sona, 65, 50, Fiora, 56.772334293948, 40, Taliyah, 75, 65, Quinn, 55.851063829787, 60, Ezreal, 48.502994011976, 60, Rakan, 62, 60, 1
Irelia, 47.058823529412, 50, Sejuani, 68.421052631579, 65, Kassadin, 57.894736842105, 35, Kai'Sa, 58.241758241758, 44, Galio, 52.777777777778, 50, Jayce, 46.969696969697, 55, Kayn, 41.666666666667, 60, Fizz, 53.453947368421, 45, Jinx, 54.430379746835, 50, Thresh, 56.179775280899, 35, 0
Malphite, 59.375, 40, Taliyah, 75, 65, Yasuo, 71.428571428571, 53, Vayne, 40, 53, Yuumi, 41.176470588235, 42, Jayce, 50, 70, Lee Sin, 38.461538461538, 60, Ryze, 53.174603174603, 50, Lucian, 52.112676056338, 60, Lux, 53.191489361702, 40, 1
Singed, 0, 55, Kayn, 50, 40, Orianna, 58.333333333333, 60, Xayah, 0, 32, Galio, 46.268656716418, 60, Jax, 58.517350157729, 45, Elise, 56.25, 65, LeBlanc, 59.375, 50, Rengar, 49.293563579278, 25, Soraka, 56.382978723404, 35, 1
Pyke, 25, 40, Nidalee, 63.025210084034, 58, Malzahar, 51.724137931034, 35, Kalista, 57.142857142857, 44, Thresh, 20, 35, Hecarim, 55.828220858896, 55, Taliyah, 75, 65, Ryze, 44.171779141104, 60, Neeko, 65.116279069767, 40, Nautilus, 52.5, 70, 1
Ryze, 48.809523809524, 35, Elise, 71.186440677966, 68, Talon, 63.013698630137, 40, Lucian, 64.705882352941, 60, Pyke, 55.882352941176, 47, Camille, 65.384615384615, 40, Sejuani, 68.421052631579, 65, Sylas, 60.416666666667, 45, Ezreal, 31.428571428571, 44, Alistar, 46.296296296296, 40, 0
Jayce, 63.414634146341, 32, Gragas, 59.649122807018, 55, Yasuo, 24.137931034483, 55, Caitlyn, 50, 45, Lux, 54.761904761905, 75, Fizz, 53.453947368421, 45, Sejuani, 68.421052631579, 65, Hecarim, 60.975609756098, 42, Ezreal, 41.176470588235, 45, Pyke, 46.913580246914, 40, 1
Pantheon, 62.702702702703, 50, Karthus, 66.666666666667, 65, Lissandra, 58.620689655172, 30, Ezreal, 38.775510204082, 55, Braum, 53.367875647668, 50, Karma, 40, 30, Hecarim, 57.894736842105, 40, Fizz, 53.453947368421, 45, Vayne, 54.838709677419, 55, Nautilus, 44.444444444444, 50, 1
Neeko, 45.945945945946, 30, Lee Sin, 52.525252525253, 40, LeBlanc, 62.162162162162, 70, Varus, 25, 50, Pyke, 46.031746031746, 50, Sylas, 45.360824742268, 32, Taliyah, 75, 65, Camille, 65.384615384615, 40, Ezreal, 50, 30, Alistar, 50.617283950617, 47, 1
Sylas, 44.642857142857, 50, Elise, 64.864864864865, 30, Jayce, 62.820512820513, 50, Ezreal, 51.219512195122, 40, Karma, 55, 60, Vladimir, 58.527131782946, 63, Lee Sin, 64, 65, Akali, 43.076923076923, 45, Vayne, 64.640883977901, 50, Galio, 50, 33, 1
Ryze, 48.951048951049, 40, Nunu & Willump, 54.820415879017, 45, Orianna, 54.716981132075, 55, Kai'Sa, 50.678733031674, 58, Morgana, 40, 45, Rengar, 54.48275862069, 65, Karthus, 66.666666666667, 65, Jayce, 47.619047619048, 32, Lucian, 61.290322580645, 50, Fiddlesticks, 66.666666666667, 45, 1
Jayce, 53.928571428571, 55, Rek'Sai, 53.939393939394, 55, Kassadin, 62.5, 70, Yasuo, 42.857142857143, 60, Pyke, 56.521739130435, 58, Vladimir, 33.333333333333, 45, Hecarim, 0, 65, Sylas, 49.074074074074, 53, Sona, 82.352941176471, 40, Taric, 0, 50, 0
Viktor, 33.333333333333, 50, Taliyah, 48, 45, Yasuo, 56.842105263158, 55, Caitlyn, 61.538461538462, 25, Lux, 48, 35, Olaf, 66.666666666667, 60, Sejuani, 75, 65, Ryze, 52.173913043478, 60, Lucian, 54.666666666667, 65, Yuumi, 48.936170212766, 45, 1
Akali, 51.020408163265, 35, Elise, 61.165048543689, 70, Jayce, 57.142857142857, 55, Ezreal, 75, 60, Yuumi, 48.936170212766, 45, Sion, 20, 35, Karthus, 71.052631578947, 65, Kled, 0, 40, Miss Fortune, 60, 65, Galio, 58, 45, 0
Lucian, 50, 35, Kindred, 54.421768707483, 53, Zoe, 54.210526315789, 53, Sona, 65, 50, Taric, 66.528925619835, 60, Pyke, 0, 40, Elise, 71.428571428571, 65, Syndra, 58, 55, Caitlyn, 71.428571428571, 65, Lux, 64.893617021277, 70, 0
Pyke, 58.974358974359, 45, Nidalee, 57.894736842105, 60, Aatrox, 48.484848484848, 45, Ezreal, 52.360515021459, 50, Tahm Kench, 52.631578947368, 60, Lucian, 62.162162162162, 55, Sejuani, 75, 65, Akali, 52.293577981651, 53, Sivir, 69.444444444444, 65, Poppy, 66.666666666667, 55, 1
Pyke, 46.969696969697, 37, Karthus, 56, 55, Irelia, 67.272727272727, 58, Jinx, 58.620689655172, 45, Morgana, 54.166666666667, 25, Sylas, 51.5625, 40, Sejuani, 75, 65, Aatrox, 43.243243243243, 45, Caitlyn, 71.428571428571, 65, Lux, 55, 55, 1
Jax, 45.833333333333, 55, Gragas, 66.666666666667, 60, Ryze, 16.666666666667, 74, Kai'Sa, 56.048387096774, 50, Pyke, 25, 45, Irelia, 45.736434108527, 55, Karthus, 71.052631578947, 65, Zilean, 65.833333333333, 45, Sivir, 69.444444444444, 65, Lux, 55, 55, 1
Zed, 0, 45, Jarvan IV, 66.666666666667, 35, Akali, 40.909090909091, 30, Lucian, 54.263565891473, 53, Lux, 56.666666666667, 60, Ryze, 57.142857142857, 45, Lee Sin, 71.428571428571, 65, Neeko, 33.333333333333, 45, Xayah, 55.714285714286, 58, Rakan, 65.384615384615, 30, 1
Jax, 62.5, 60, Taliyah, 50, 75, Aatrox, 69.230769230769, 40, Lucian, 64.705882352941, 60, Sona, 62.116040955631, 55, Darius, 54.716981132075, 40, Gragas, 58.823529411765, 65, Ryze, 46.551724137931, 45, Ezreal, 46.601941747573, 55, Thresh, 53.636363636364, 40, 0
Ryze, 43.809523809524, 60, Nidalee, 55.172413793103, 65, Aatrox, 56.862745098039, 40, Xayah, 50, 40, Rakan, 50, 55, Jayce, 54.545454545455, 50, Lee Sin, 56.31067961165, 55, LeBlanc, 62.162162162162, 70, Ezreal, 48.837209302326, 45, Yuumi, 55.555555555556, 40, 1
Camille, 53.333333333333, 55, Elise, 62.5, 45, Taliyah, 59.375, 32, Sivir, 50, 70, Galio, 44.444444444444, 55, Fiora, 51.351351351351, 60, Karthus, 71.052631578947, 65, Vladimir, 56.410256410256, 35, Lucian, 72.727272727273, 55, Nautilus, 73.684210526316, 55, 1
